LaiSuat,TyLeBaoBam,NhuCauVon,PhanKyTraLai,ThanhPhanKinhTe,MaLoaiThue,custtpcdnm,LoaiHinhVay,TrangThaiHoTroLaiSuat,NganhKinhTe,NhomNo,DH-GN
10.2,100,300000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.2,100,225000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.2,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.2,100,150000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.2,100,700000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.2,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.002739726027397
10.0,100,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.989041095890411
10.0,100,300000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.997260273972603
10.0,100,190000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.002739726027397
10.2,100,150000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.9972602739726026
10.2,100,305000000,12,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.2,100,220000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.0
10.0,100,180000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.002739726027397
10.0,100,150000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.2,100,700000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.2,100,440000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.2,100,430000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,0,60000000,12,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,70000000,12,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,300000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,100,220000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,40000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,150000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.2,100,167520000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.002739726027397
10.0,0,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,0,70000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,300000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.994520547945205
10.0,0,120000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,0,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,100,120000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.002739726027397
10.2,0,75000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,80000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.002739726027397
7.0,100,15635400000,12,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay dài hạn (TK 213),Hỗ trợ,Nông nghiệp,Nợ bình thường,15.323287671232876
10.0,0,80000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,370000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.0
10.0,0,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,60000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,0,7000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,400000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.9068493150684933
10.2,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0054794520547947
10.2,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,100000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,70000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,0,150000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,100,210000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,0,50000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,1137000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Vận tải,Nợ bình thường,5.002739726027397
10.2,100,250000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,100,150000000,6,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
9.3,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
9.3,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
9.3,0,140000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,100,220000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,CV từ NV của Ch/phủ(TrungHạn) (TK 252102),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,100,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
9.3,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
9.3,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,225000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
9.3,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.0,100,500000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
10.2,100,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.750684931506849
7.0,100,15635400000,12,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay dài hạn (TK 213),Hỗ trợ,Nông nghiệp,Nợ bình thường,15.093150684931507
10.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
10.2,100,180000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.997260273972603
10.2,100,400000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.994520547945205
9.8,100,900000000,3,Kinh tế tư bản tư nhân,3001.0,Công ty TNHH 1 thành viên,Vay trung hạn (TK 212),Không hỗ trợ,Xây dựng,Nợ bình thường,4.002739726027397
9.3,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
9.3,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0
9.3,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.0,100,585000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,100,525000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,100,300000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0
9.3,0,30000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.0,100,340000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,100,528000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,100,652500000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
10.0,100,290000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.9972602739726026
9.3,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.3,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,35000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.0,100,525000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.0,100,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.0,100,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.3,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.3,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.0,100,528000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,30000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.3,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.0,100,611800000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.3,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.2,100,300000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
